scaffold_1	9286110	9292110
scaffold_1	9351110	9354110
scaffold_1	9358110	9364110
scaffold_1	9460110	9466110
scaffold_1	9467110	9473110
scaffold_1	9595350	9604350
scaffold_1	9605110	9611110
scaffold_1	9612350	9617350
scaffold_1	9637350	9647350
scaffold_1	9649350	9655350
scaffold_1	9789350	9795350
scaffold_1	9803350	9806350
scaffold_1	10251400	10257400
scaffold_1	10270400	10275400
scaffold_1	10484400	10490400
scaffold_1	10725200	10737200
scaffold_1	10768200	10774200
scaffold_1	10786200	10791200
scaffold_1	10893200	10899200
scaffold_1	11015900	11018900
scaffold_1	11035900	11038900
scaffold_1	11279900	11301900
scaffold_1	11361900	11367900
scaffold_1	11546900	11552900
scaffold_1	11663900	11668900
scaffold_1	11867900	11871900
scaffold_1	11989900	11992900
scaffold_1	12210900	12214900
scaffold_1	12216900	12221900
scaffold_1	12453600	12461600
scaffold_1	12464600	12467600
scaffold_1	12514600	12518600
scaffold_1	12546900	12550900
scaffold_1	12552900	12558900
scaffold_1	12722600	12727600
scaffold_1	12782600	12798600
scaffold_1	12806600	12813600
scaffold_1	13238400	13242400
scaffold_1	13473400	13487400
scaffold_1	13745700	13748700
scaffold_1	13756700	13769700
scaffold_1	13777700	13782700
scaffold_1	13818700	13833700
scaffold_1	13836700	13839700
scaffold_1	13848700	13860700
scaffold_1	13870700	13881700
scaffold_1	13884700	13889700
scaffold_1	13909700	13938700
scaffold_1	13950700	13958700
scaffold_1	13961700	13965700
scaffold_1	13966700	13973700
scaffold_1	13995700	14006700
scaffold_1	14022700	14026700
scaffold_1	14053700	14057700
scaffold_1	14088700	14094700
scaffold_1	14198700	14204700
scaffold_1	14208700	14214700
scaffold_1	14331700	14346700
scaffold_1	14652200	14658200
scaffold_1	14677200	14695200
scaffold_1	14879200	14885200
scaffold_1	14895200	14904200
scaffold_1	14974200	14982200
scaffold_1	14984200	15001200
scaffold_1	15047200	15062200
scaffold_1	15076200	15082200
scaffold_1	15112200	15122200
scaffold_1	15239200	15252200
scaffold_1	15263200	15269200
scaffold_1	15284200	15290200
scaffold_1	15313200	15319200
scaffold_1	15337200	15343200
scaffold_1	15444200	15450200
scaffold_1	15536200	15542200
scaffold_1	15553200	15557200
scaffold_1	15898200	15915200
scaffold_1	15934200	15937200
scaffold_1	16210200	16218200
scaffold_1	16318900	16324900
scaffold_1	16326900	16332900
scaffold_1	16606700	16609700
scaffold_1	16635700	16641700
scaffold_1	16646700	16649700
scaffold_1	16693700	16696700
scaffold_1	16697700	16700700
scaffold_1	16703700	16707700
scaffold_1	16710700	16713700
scaffold_1	16727700	16730700
scaffold_1	16735700	16741700
scaffold_1	16774700	16778700
scaffold_1	16806700	16809700
scaffold_1	16817700	16820700
scaffold_1	16823700	16827700
scaffold_1	16828700	16832700
scaffold_1	16836700	16846700
scaffold_1	16850700	16859700
scaffold_1	16866700	16901700
scaffold_1	16925700	16931700
scaffold_1	16935700	16940700
scaffold_1	16941700	16952700
scaffold_1	16985700	16991700
scaffold_1	17005700	17011700
scaffold_1	17018700	17021700
scaffold_1	17040700	17044700
scaffold_1	17106700	17116700
scaffold_1	17153700	17156700
scaffold_1	17287700	17334700
scaffold_1	17398700	17410700
scaffold_1	17426700	17438700
scaffold_1	17443700	17454700
scaffold_1	17479700	17482700
scaffold_1	17484700	17490700
scaffold_1	17492700	17495700
scaffold_1	17520700	17531700
scaffold_1	17568700	17575700
scaffold_1	17582700	17588700
scaffold_1	17595700	17600700
scaffold_1	17706700	17709700
scaffold_1	17711700	17714700
scaffold_1	17721700	17725700
scaffold_1	17730700	17736700
scaffold_1	17802700	17805700
scaffold_1	17851700	17857700
scaffold_1	17859700	17862700
scaffold_1	17868700	17872700
scaffold_1	17884700	17888700
scaffold_1	18038700	18041700
scaffold_1	18089700	18105700
scaffold_1	18127700	18131700
scaffold_1	18163700	18169700
scaffold_1	18207700	18218700
scaffold_1	18287700	18290700
scaffold_1	18314700	18333700
scaffold_1	18345700	18348700
scaffold_1	18388700	18391700
scaffold_1	18395700	18399700
scaffold_1	18403700	18414700
scaffold_1	18572200	18577200
scaffold_1	18877300	18882300
scaffold_1	19538100	19543100
scaffold_1	19584100	19592100
scaffold_1	19631100	19635100
scaffold_1	19637100	19656100
scaffold_1	19657100	19663100
scaffold_1	19744100	19749100
scaffold_1	19798100	19802200
scaffold_1	19877200	19886200
scaffold_1	19914600	19918600
scaffold_1	19933600	19943600
scaffold_1	19945600	19951600
scaffold_1	20170600	20175600
scaffold_1	20216600	20270600
scaffold_1	20335600	20338600
scaffold_1	20342600	20345600
scaffold_1	20348600	20351600
scaffold_1	20368600	20374600
scaffold_1	20378600	20384600
scaffold_1	20395600	20403600
scaffold_1	20417600	20422600
scaffold_1	20426600	20431600
scaffold_1	20442600	20445600
scaffold_1	20452600	20486600
scaffold_1	20498600	20504600
scaffold_1	20524600	20530600
scaffold_1	20535600	20544600
scaffold_1	20556600	20569600
scaffold_1	20571600	20597600
scaffold_1	20641600	20650600
scaffold_1	20661600	20667600
scaffold_1	20739600	20744600
scaffold_1	20773600	20791600
scaffold_1	20794600	20803600
scaffold_1	20810600	20813600
scaffold_1	20829600	20837600
scaffold_1	20857600	20860600
scaffold_1	20900600	20909600
scaffold_1	20949600	20953600
scaffold_1	20968600	20973600
scaffold_1	20993600	21012600
scaffold_1	21017600	21023600
scaffold_1	21220600	21223600
scaffold_1	21322600	21352600
scaffold_1	21392600	21395600
scaffold_1	21397600	21403600
scaffold_1	21407600	21412600
scaffold_1	21442600	21445600
scaffold_1	21460600	21463600
scaffold_1	21489600	21496600
scaffold_1	21499600	21504600
scaffold_1	21615500	21626600
scaffold_1	21743500	21753500
scaffold_1	21863500	21876500
scaffold_1	21929500	21935500
scaffold_1	21940500	21945500
scaffold_1	21993500	21999500
scaffold_1	22005300	22010300
scaffold_1	22021300	22025300
scaffold_1	22033300	22062300
scaffold_1	22140300	22145300
scaffold_1	22517300	22527300
scaffold_1	22532300	22536300
scaffold_1	22538300	22541300
scaffold_1	22585300	22601300
scaffold_1	22644300	22654300
scaffold_1	22688300	22694300
scaffold_1	22695300	22707300
scaffold_1	22709300	22712300
scaffold_1	22717300	22726300
scaffold_1	22741300	22744300
scaffold_1	22773300	22785300
scaffold_1	23220600	23226600
scaffold_1	23701600	23705600
scaffold_1	23756600	23759600
scaffold_1	23780600	23800600
scaffold_1	24478100	24485800
scaffold_1	24489100	24495100
scaffold_1	24511800	24517800
scaffold_1	24547800	24551800
scaffold_1	24723800	24731800
scaffold_1	24732800	24736800
scaffold_1	24753800	24760800
scaffold_1	25113800	25118800
scaffold_1	25144800	25150800
scaffold_1	25283800	25287800
scaffold_1	25404800	25410800
scaffold_1	25523800	25529800
scaffold_1	25552800	25555800
scaffold_1	25687800	25695800
scaffold_1	25726800	25742800
scaffold_1	25747800	25753800
scaffold_1	25785800	25789800
scaffold_1	26085800	26089800
scaffold_1	26139200	26145200
scaffold_1	26167200	26171200
scaffold_1	26247200	26251200
scaffold_1	26945200	26951200
scaffold_1	27111200	27117200
scaffold_1	27192200	27196200
scaffold_1	27633200	27637200
scaffold_1	27692200	27698200
scaffold_1	28136400	28140400
scaffold_1	28150400	28161400
scaffold_1	28187400	28190400
scaffold_1	28932400	28938400
scaffold_1	29112100	29119100
scaffold_1	29276100	29300100
scaffold_1	29336100	29342100
scaffold_1	29349100	29355100
scaffold_1	29748500	29759500
scaffold_1	29812500	29815500
scaffold_1	29847500	29860500
scaffold_1	29993800	29999800
scaffold_1	30290800	30295800
scaffold_1	30355800	30359800
scaffold_1	30563800	30566800
scaffold_1	30674900	30681900
scaffold_1	30695900	30701900
scaffold_1	30739800	30743800
scaffold_1	32023100	32041100
scaffold_1	32091300	32097300
scaffold_1	32132300	32135300
scaffold_1	32515300	32524300
scaffold_1	32531300	32537300
scaffold_1	32578300	32583300
scaffold_1	32584300	32590300
scaffold_1	32605300	32608300
scaffold_1	33090100	33096100
scaffold_1	33128100	33132100
scaffold_1	33211100	33216100
scaffold_1	33805700	33811700
scaffold_1	33817700	33823700
scaffold_1	33993200	33996200
scaffold_1	34004200	34019700
scaffold_1	34045700	34049700
scaffold_1	34935200	34941200
scaffold_1	35124000	35128000
scaffold_1	35138000	35145000
scaffold_1	35307000	35313000
scaffold_1	35314000	35317000
scaffold_1	35330000	35333000
scaffold_1	35414000	35424000
scaffold_1	35920900	35924900
scaffold_1	36288900	36292900
scaffold_1	36309900	36316900
scaffold_1	36396500	36402500
scaffold_1	36407900	36424900
scaffold_1	36426500	36431900
scaffold_1	36432500	36441500
scaffold_1	36446900	36450900
scaffold_1	36452900	36460500
scaffold_1	36528500	36531500
scaffold_1	36538500	36582500
scaffold_1	36610500	36620500
scaffold_1	36626500	36641500
scaffold_1	36656500	36660500
scaffold_1	36667500	36671500
scaffold_1	36706500	36712500
scaffold_1	36838500	36849500
scaffold_1	36898500	36912500
scaffold_1	37009500	37021500
scaffold_1	37025500	37031500
scaffold_1	37598700	37603700
scaffold_1	37629800	37637800
scaffold_1	37643800	37647800
scaffold_1	37743400	37754400
scaffold_1	37779400	37789400
scaffold_1	37826400	37843400
scaffold_1	37876400	37928400
scaffold_1	37950400	37956400
scaffold_1	37960400	38012400
scaffold_1	38088400	38101400
scaffold_1	38109400	38115400
scaffold_1	38141400	38144400
scaffold_1	38149400	38153400
scaffold_1	38276400	38282400
scaffold_1	38284400	38289400
scaffold_1	38367400	38379400
scaffold_1	38413400	38419400
scaffold_1	38563400	38568400
scaffold_1	38762400	38767400
scaffold_1	38784400	38788400
scaffold_1	38971400	38982400
scaffold_2	401506	404506
scaffold_2	408506	414506
scaffold_2	421506	437506
scaffold_2	439506	442506
scaffold_2	464506	468506
scaffold_2	703506	709506
scaffold_2	720506	726506
scaffold_2	730506	735506
scaffold_2	1150070	1153070
scaffold_2	1173070	1177070
scaffold_2	1188070	1194070
scaffold_2	1244070	1250070
scaffold_2	1276070	1280070
scaffold_2	1284070	1287070
scaffold_2	1301070	1321070
scaffold_2	1336070	1342070
scaffold_2	1366070	1373070
scaffold_2	1374070	1380070
scaffold_2	1394310	1398310
scaffold_2	1527310	1533310
scaffold_2	1725310	1740310
scaffold_2	1885310	1891310
scaffold_2	1926310	1936310
scaffold_2	1949310	1956310
scaffold_2	1958310	1961310
scaffold_2	2016310	2029310
scaffold_2	2032310	2036310
scaffold_2	2100310	2103310
scaffold_2	2154310	2157310
scaffold_2	2158310	2161310
scaffold_2	2222310	2226310
scaffold_2	2360310	2363310
scaffold_2	2384310	2392310
scaffold_2	2429860	2435860
scaffold_2	2517860	2523860
scaffold_2	3099860	3134860
scaffold_2	3428880	3433880
scaffold_2	3471880	3474880
scaffold_2	3480880	3489880
scaffold_2	3496880	3503880
scaffold_2	3532880	3544880
scaffold_2	3555880	3575880
scaffold_2	3591880	3601880
scaffold_2	3605880	3611880
scaffold_2	3625880	3632880
scaffold_2	3633880	3638880
scaffold_2	3659880	3668880
scaffold_2	3675880	3687880
scaffold_2	3800880	3806880
scaffold_2	3810880	3816880
scaffold_2	3830880	3844880
scaffold_2	3845880	3852880
scaffold_2	3860880	3863880
scaffold_2	3866880	3877880
scaffold_2	3881880	3896880
scaffold_2	4002880	4007880
scaffold_2	4024880	4028880
scaffold_2	4090880	4095880
scaffold_2	4106470	4113880
scaffold_2	4190470	4196470
scaffold_2	4632470	4638470
scaffold_2	4642470	4656470
scaffold_2	4674470	4677650
scaffold_2	5108650	5112650
scaffold_2	5117650	5123650
scaffold_2	5144650	5147650
scaffold_2	5571650	5574650
scaffold_2	5678650	5681650
scaffold_2	5729650	5741650
scaffold_2	5758650	5767650
scaffold_2	5881650	5886650
scaffold_2	5905650	5914650
scaffold_2	5916650	5930650
scaffold_2	5974110	5977110
scaffold_2	5979650	5983650
scaffold_2	6015110	6021110
scaffold_2	6022110	6028110
scaffold_2	6222110	6228110
scaffold_2	6308110	6311110
scaffold_2	6369110	6377110
scaffold_2	6425110	6428110
scaffold_2	6467110	6470110
scaffold_2	6546110	6552110
scaffold_2	6702110	6739110
scaffold_2	6767110	6770110
scaffold_2	6775110	6778110
scaffold_2	6834110	6850110
scaffold_2	6865110	6870110
scaffold_2	6943110	6948110
scaffold_2	7306510	7311510
scaffold_2	7476510	7482510
scaffold_2	7547510	7550510
scaffold_2	7820510	7827510
scaffold_2	8180070	8192070
scaffold_2	8196070	8199070
scaffold_2	8212070	8215070
scaffold_2	8275070	8281070
scaffold_2	8355070	8361070
scaffold_2	8457070	8460070
scaffold_2	8537070	8543070
scaffold_2	8582030	8594030
scaffold_2	8623030	8626030
scaffold_2	8639030	8643030
scaffold_2	8658030	8673030
scaffold_2	8867570	8881570
scaffold_2	8897570	8911570
scaffold_2	8913570	8931570
scaffold_2	9004570	9007570
scaffold_2	9115240	9127240
scaffold_2	9137570	9140570
scaffold_2	9158570	9161570
scaffold_2	9356240	9360240
scaffold_2	9377240	9387240
scaffold_2	9390240	9403240
scaffold_2	9423240	9427240
scaffold_2	9428700	9432700
scaffold_2	9491240	9495240
scaffold_2	9505700	9526700
scaffold_2	9530240	9554240
scaffold_2	9702700	9718700
scaffold_2	9744700	9757700
scaffold_2	9761700	9768700
scaffold_2	9975700	9981700
scaffold_2	9992700	9995700
scaffold_2	10014700	10017700
scaffold_2	10034700	10053700
scaffold_2	10096700	10101700
scaffold_2	10591600	10594600
scaffold_2	10627600	10633600
scaffold_2	10650600	10655600
scaffold_2	10670600	10673600
scaffold_2	10785600	10789600
scaffold_2	10790600	10797600
scaffold_2	11212200	11215200
scaffold_2	11490200	11496200
scaffold_2	11533200	11569200
scaffold_2	11686000	11692000
scaffold_2	11696200	11706200
scaffold_2	11723000	11729200
scaffold_2	12390000	12393000
scaffold_2	12621000	12624000
scaffold_2	12638000	12646000
scaffold_2	12655000	12662000
scaffold_2	13119000	13125000
scaffold_2	13424700	13453700
scaffold_2	13479700	13482700
scaffold_2	13602700	13608700
scaffold_2	13617700	13623700
scaffold_2	13746700	13753700
scaffold_2	14836000	14842000
scaffold_2	14852000	14858000
scaffold_2	14897000	14901000
scaffold_2	14914000	14920000
scaffold_2	15125700	15131700
scaffold_2	15764000	15776000
scaffold_2	15817000	15820000
scaffold_2	15829000	15832000
scaffold_2	15932000	15943000
scaffold_2	16231900	16243900
scaffold_2	16249900	16255900
scaffold_2	16256900	16264900
scaffold_2	16274900	16278900
scaffold_2	16475900	16479900
scaffold_2	16495900	16499900
scaffold_2	16517900	16541900
scaffold_2	16545900	16552900
scaffold_2	16602900	16610900
scaffold_2	16635900	16648900
scaffold_2	16651900	16660900
scaffold_2	16670900	16674900
scaffold_2	16710900	16713900
scaffold_2	16745900	16759900
scaffold_2	16764900	16775900
scaffold_2	16814900	16820900
scaffold_2	16830900	16833900
scaffold_2	16834900	16837900
scaffold_2	16896900	16902900
scaffold_2	16910900	16918900
scaffold_2	16983900	16986900
scaffold_2	17015900	17018900
scaffold_2	17059900	17095900
scaffold_2	17125900	17128900
scaffold_2	17144900	17151900
scaffold_2	17152900	17155900
scaffold_2	17157900	17162900
scaffold_2	17164900	17170900
scaffold_2	17172900	17179900
scaffold_2	17204900	17208900
scaffold_2	17215900	17227900
scaffold_2	17234900	17240900
scaffold_2	17306900	17342900
scaffold_2	17402500	17406500
scaffold_2	17510500	17514500
scaffold_2	17515500	17521500
scaffold_2	17529500	17535500
scaffold_2	17610500	17616500
scaffold_2	17619500	17635500
scaffold_2	17636500	17641500
scaffold_2	17762500	17766500
scaffold_2	17870900	17877900
scaffold_2	17997900	18000900
scaffold_2	18041900	18047900
scaffold_2	18178900	18184900
scaffold_2	18298200	18304200
scaffold_2	18309200	18314200
scaffold_2	18421200	18426200
scaffold_2	18428200	18434200
scaffold_2	18741300	18746300
scaffold_2	18749300	18755300
scaffold_2	18801300	18807300
scaffold_2	18829200	18841300
scaffold_2	18878300	18884300
scaffold_2	18887300	18890300
scaffold_2	18985300	18990300
scaffold_2	18997300	19007300
scaffold_2	19103300	19116300
scaffold_2	19451300	19455300
scaffold_2	20440300	20444300
scaffold_2	20469000	20475300
scaffold_2	21389000	21392000
scaffold_2	22355500	22366500
scaffold_2	24294300	24305300
scaffold_2	24339300	24342300
scaffold_2	24474300	24477300
scaffold_2	24549300	24555300
scaffold_2	24625300	24631300
scaffold_2	24871300	24875300
scaffold_2	24961400	24966400
scaffold_2	25570400	25576400
scaffold_2	25646400	25649400
scaffold_2	26792200	26796200
scaffold_2	26798200	26814200
scaffold_2	26860200	26863200
scaffold_2	26951200	26967200
scaffold_2	26982200	26989200
scaffold_2	27045200	27048200
scaffold_2	27049200	27052200
scaffold_2	27053200	27065200
scaffold_2	27066200	27071200
scaffold_2	27072200	27076200
scaffold_2	27111200	27114200
scaffold_2	27117200	27126200
scaffold_2	27129200	27134200
scaffold_2	27146200	27149200
scaffold_2	27256200	27271400
scaffold_2	27285200	27288400
scaffold_2	27292400	27297400
scaffold_2	27298400	27301400
scaffold_2	27302400	27307400
scaffold_2	27333200	27361200
scaffold_2	27362200	27366200
scaffold_2	27394200	27408400
scaffold_2	27442200	27445200
scaffold_2	27447400	27451200
scaffold_2	27455200	27462200
scaffold_2	27467200	27471200
scaffold_2	27472200	27475200
scaffold_2	27537400	27547400
scaffold_2	27564400	27573400
scaffold_2	27580400	27583400
scaffold_2	27601400	27608400
scaffold_2	27674400	27677400
scaffold_2	27977400	27980400
scaffold_2	28203400	28206400
scaffold_2	28301400	28306400
scaffold_2	28311400	28318400
scaffold_2	28335400	28340400
scaffold_2	28694400	28697400
scaffold_2	28822300	28830300
scaffold_2	28861300	28878300
scaffold_2	28883300	28889300
scaffold_2	28893300	28899300
scaffold_2	28968600	28972600
scaffold_2	28985600	28988600
scaffold_2	28996600	29005600
scaffold_2	29033600	29056600
scaffold_2	29091600	29110600
scaffold_2	29111600	29120600
scaffold_2	29216600	29222600
scaffold_2	29432600	29435600
scaffold_2	29443600	29449600
scaffold_2	29450600	29454600
scaffold_2	29485600	29489600
scaffold_2	29498600	29503600
scaffold_2	29505600	29510600
scaffold_2	29513600	29518600
scaffold_2	29859100	29884100
scaffold_2	29901100	29908100
scaffold_2	29915100	29930100
scaffold_2	30202100	30206100
scaffold_2	30436200	30439200
scaffold_2	30562200	30566200
scaffold_2	30595200	30598200
scaffold_2	30604200	30611200
scaffold_2	30632200	30636200
scaffold_2	30814200	30818200
scaffold_2	30820200	30826200
scaffold_2	30831200	30836200
scaffold_2	31005200	31011200
scaffold_2	31030200	31036200
scaffold_2	31085200	31091200
scaffold_2	31099200	31107200
scaffold_2	31175200	31180200
scaffold_2	31517900	31522900
scaffold_2	31523800	31529800
scaffold_2	31539900	31545900
scaffold_2	31568900	31572900
scaffold_2	31574900	31579900
scaffold_2	31610800	31615800
scaffold_2	31909900	31912900
scaffold_2	32059900	32064900
scaffold_2	32372900	32384100
scaffold_2	32472100	32478100
scaffold_2	32559100	32567100
scaffold_2	32647100	32650100
scaffold_2	32700700	32718700
scaffold_2	32750700	32755700
scaffold_2	32761100	32769700
scaffold_2	32771100	32785700
scaffold_2	32790100	32794100
scaffold_2	33411200	33424200
scaffold_2	33427200	33433200
scaffold_2	33484200	33490200
scaffold_2	33507200	33512200
scaffold_2	33531200	33535200
scaffold_2	33538700	33541700
scaffold_2	33680200	33684200
scaffold_2	33808200	33811200
scaffold_2	33917200	33922200
scaffold_2	34632800	34649800
scaffold_2	34694800	34700800
scaffold_2	34788800	34807800
scaffold_2	35325300	35331300
scaffold_2	35377300	35390300
scaffold_2	35507300	35510300
scaffold_2	35598300	35604300
scaffold_2	35684200	35689200
scaffold_2	35690200	35703200
scaffold_2	35801200	35804200
scaffold_2	36233800	36238200
scaffold_2	36239200	36242200
scaffold_2	36286800	36290800
scaffold_2	37119300	37124300
scaffold_2	37421500	37440500
scaffold_2	37441500	37444500
scaffold_2	37469300	37473300
scaffold_2	37480500	37486500
scaffold_2	37494500	37500500
scaffold_2	37506500	37513500
scaffold_2	37677500	37683500
scaffold_2	37748500	37762500
scaffold_2	37973800	37982800
scaffold_2	38987500	38997500
scaffold_2	39212300	39217300
scaffold_2	39705100	39711100
scaffold_2	39817100	39823100
scaffold_2	39825900	39830900
scaffold_2	39844900	39849900
scaffold_2	39856900	39865900
scaffold_2	40068900	40074900
scaffold_2	40081900	40085900
scaffold_2	40102900	40110900
scaffold_2	40112900	40124900
scaffold_2	40162900	40206900
scaffold_2	40208900	40226900
scaffold_2	40239900	40242900
scaffold_2	40264900	40271900
scaffold_2	40272900	40275900
scaffold_2	40279900	40282900
scaffold_2	40286900	40294900
scaffold_2	40302900	40338900
scaffold_2	40518000	40526000
scaffold_2	40934000	40940000
scaffold_2	40942000	40969000
scaffold_2	41119200	41126200
scaffold_2	41478200	41484200
scaffold_2	41495200	41501200
scaffold_2	41678200	41682200
scaffold_2	41880200	41883200
scaffold_2	42174200	42180200
scaffold_2	42413200	42419200
scaffold_3	182214	188214
scaffold_3	194214	200214
scaffold_3	211214	221214
scaffold_3	257214	261214
scaffold_3	267214	273214
scaffold_3	281214	291214
scaffold_3	309214	318214
scaffold_3	554214	559214
scaffold_3	608214	613214
scaffold_3	956108	967108
scaffold_3	979108	984108
scaffold_3	1076670	1079670
scaffold_3	1082670	1088670
scaffold_3	1113670	1117670
scaffold_3	1224470	1230470
scaffold_3	1233470	1246470
scaffold_3	1253470	1260470
scaffold_3	1293470	1296470
scaffold_3	1301470	1334470
scaffold_3	1365470	1372470
scaffold_3	1375470	1394470
scaffold_3	1683470	1690470
scaffold_3	1917470	1923470
scaffold_3	2267120	2273120
scaffold_3	2330120	2334120
scaffold_3	2378120	2384120
scaffold_3	2419140	2436140
scaffold_3	2501140	2507140
scaffold_3	2534140	2550140
scaffold_3	2587140	2602140
scaffold_3	2617140	2622140
scaffold_3	2627140	2636140
scaffold_3	2637140	2648140
scaffold_3	2678140	2684140
scaffold_3	2686140	2691140
scaffold_3	2699140	2704140
scaffold_3	2716140	2730480
scaffold_3	2734480	2738480
scaffold_3	2805480	2809480
scaffold_3	2861480	2883480
scaffold_3	2885440	2891440
scaffold_3	2897440	2901440
scaffold_3	2934440	2940440
scaffold_3	2963440	2966440
scaffold_3	2980440	2983440
scaffold_3	2990440	2996440
scaffold_3	3058660	3063660
scaffold_3	3112660	3117660
scaffold_3	3350060	3354060
scaffold_3	3393060	3399060
scaffold_3	3458060	3472060
scaffold_3	3476060	3481060
scaffold_3	3518060	3528060
scaffold_3	3529060	3538060
scaffold_3	3540060	3545060
scaffold_3	3652060	3661060
scaffold_3	3663060	3672060
scaffold_3	3673060	3679060
scaffold_3	3681060	3684060
scaffold_3	3743060	3752060
scaffold_3	3753060	3777060
scaffold_3	4106630	4112630
scaffold_3	4116630	4122630
scaffold_3	4125630	4133630
scaffold_3	4137630	4156630
scaffold_3	4187630	4194630
scaffold_3	4277630	4280630
scaffold_3	4290630	4295630
scaffold_3	4312630	4321630
scaffold_3	4324630	4330630
scaffold_3	4358630	4364630
scaffold_3	4371630	4381630
scaffold_3	4402630	4422630
scaffold_3	4508630	4519630
scaffold_3	4535760	4547760
scaffold_3	4580760	4583760
scaffold_3	4900760	4903760
scaffold_3	4908760	4914760
scaffold_3	4923760	4930760
scaffold_3	4931760	4936760
scaffold_3	4969760	4972760
scaffold_3	4977870	4983870
scaffold_3	5193870	5196870
scaffold_3	5274960	5278960
scaffold_3	5300960	5303960
scaffold_3	5333960	5336960
scaffold_3	5352960	5357960
scaffold_3	5360960	5364960
scaffold_3	5419960	5444960
scaffold_3	5568960	5571960
scaffold_3	5597960	5600960
scaffold_3	5663960	5669960
scaffold_3	5735460	5741460
scaffold_3	6163140	6169140
scaffold_3	6203140	6206140
scaffold_3	6303140	6309140
scaffold_3	6842520	6881520
scaffold_3	6903520	6906520
scaffold_3	6936520	6941520
scaffold_3	6983770	6998770
scaffold_3	8741770	8747770
scaffold_3	11154800	11163800
scaffold_3	11164800	11172800
scaffold_3	11608900	11611900
scaffold_3	11796900	11799900
scaffold_3	11811900	11814900
scaffold_3	11819900	11822900
scaffold_3	11823900	11826900
scaffold_3	11843900	11846900
scaffold_3	11849900	11862900
scaffold_3	11877900	11882900
scaffold_3	11895900	11901900
scaffold_3	11902900	11905900
scaffold_3	11914900	11929900
scaffold_3	11978900	11993900
scaffold_3	11996900	12005900
scaffold_3	12007900	12010900
scaffold_3	12014900	12021900
scaffold_3	12028900	12035900
scaffold_3	12063900	12068900
scaffold_3	12071900	12074900
scaffold_3	12150900	12156900
scaffold_3	12184900	12188900
scaffold_3	12198900	12203900
scaffold_3	12208900	12211900
scaffold_3	12216900	12220900
scaffold_3	12225900	12229900
scaffold_3	12237900	12240900
scaffold_3	12251900	12254900
scaffold_3	12262900	12268900
scaffold_3	12269900	12274900
scaffold_3	12280900	12283900
scaffold_3	12293900	12298900
scaffold_3	12312900	12318900
scaffold_3	12322900	12326900
scaffold_3	12329900	12347900
scaffold_3	12350900	12356900
scaffold_3	12613300	12626300
scaffold_3	12730300	12735300
scaffold_3	12923900	12933900
scaffold_3	12976900	12987900
scaffold_3	13093900	13102900
scaffold_3	13213300	13217300
scaffold_3	13613900	13621900
scaffold_3	13625900	13634900
scaffold_3	13687300	13698300
scaffold_3	13913300	13919300
scaffold_3	14247200	14250200
scaffold_3	14268200	14274200
